08/03/2021 11:16,Chesterfield,Vivian Aldridge,"Regular Hot chocolate - 2.20,  Speciality Tea - Camomile - 1.30, Regular Luxury hot chocolate - 2.40,  Mocha - 2.30, Large Latte - 2.45",10.65,CASH,
08/03/2021 11:16,Chesterfield,Arthur Rich,"Large Flavoured latte - Caramel - 2.85, Large Latte - 2.45",5.30,CASH,
08/03/2021 11:17,Chesterfield,Adele Wilkes," Red Label tea - 1.20,  Flavoured iced latte - Hazelnut - 2.75,  Frappes - Coffee - 2.75,  Smoothies - Glowing Greens - 2.00",8.70,CASH,
08/03/2021 11:17,Chesterfield,Catherine Watson," Flat white - 2.15,  Flavoured iced latte - Vanilla - 2.75,  Speciality Tea - Darjeeling - 1.30",6.20,CARD,4181849145476365
08/03/2021 11:18,Chesterfield,Mike Little," Speciality Tea - English breakfast - 1.30,  Frappes - Strawberries & Cream - 2.75, Large Flavoured hot chocolate - Vanilla - 2.90",6.95,CASH,
08/03/2021 11:18,Chesterfield,Jennifer Watson," Flat white - 2.15, Large Cappuccino - 2.45,  Flavoured iced latte - Hazelnut - 2.75,  Speciality Tea - Darjeeling - 1.30",8.65,CARD,5298575889821139
08/03/2021 11:19,Chesterfield,Angela Torres,Large Flavoured latte - Gingerbread - 2.85,2.85,CARD,4223757297233
08/03/2021 11:19,Chesterfield,Dianne Williams," Iced latte - 2.35, Large Espresso - 1.80",4.15,CASH,
08/03/2021 11:20,Chesterfield,John Jacquez,"Large Americano - 2.25, Large Filter coffee - 1.80,  Frappes - Coffee - 2.75,  Cortado - 2.05",8.85,CARD,358262814123539
08/03/2021 11:20,Chesterfield,Carol Resendez," Speciality Tea - Darjeeling - 1.30,  Frappes - Coffee - 2.75, Large Flavoured latte - Hazelnut - 2.85",6.90,CARD,6011916835564999
08/03/2021 11:21,Chesterfield,Timothy Heath," Speciality Tea - Green - 1.30,  Mocha - 2.30, Regular Chai latte - 2.30, Large Latte - 2.45",8.35,CASH,
08/03/2021 11:21,Chesterfield,Octavio Allsbrook," Flavoured iced latte - Hazelnut - 2.75,  Smoothies - Carrot Kick - 2.00",4.75,CARD,4214741939964212
08/03/2021 11:22,Chesterfield,Curtis Sumbry," Flat white - 2.15, Large Flavoured latte - Caramel - 2.85,  Speciality Tea - English breakfast - 1.30,  Flat white - 2.15,  Hot Chocolate - 1.40",9.85,CARD,4221123336425231
08/03/2021 11:22,Chesterfield,Melinda Lewis,"Regular Espresso - 1.50, Large Flavoured hot chocolate - Vanilla - 2.90,  Flat white - 2.15,  Babyccino - 0.00,  Speciality Tea - English breakfast - 1.30",7.85,CARD,353996196358685
08/03/2021 11:23,Chesterfield,Walter Sommerfield,"Large Flavoured latte - Caramel - 2.85,  Glass of milk - 0.70, Regular Chai latte - 2.30",5.85,CASH,
08/03/2021 11:23,Chesterfield,Emma Bogle, Speciality Tea - Darjeeling - 1.30,1.30,CARD,4971959734435674
08/03/2021 11:24,Chesterfield,James Thrasher," Frappes - Coffee - 2.75, Large Latte - 2.45, Large Flavoured latte - Vanilla - 2.85",8.05,CASH,
08/03/2021 11:24,Chesterfield,Gary Delrosso,Regular Flavoured latte - Hazelnut - 2.55,2.55,CARD,6011743568765399
08/03/2021 11:25,Chesterfield,Robert Bruce,"Regular Cappuccino - 2.15, Large Cappuccino - 2.45",4.60,CASH,
08/03/2021 11:25,Chesterfield,Joe Steele,Large Flavoured hot chocolate - Caramel - 2.90,2.90,CARD,342774316862132
08/03/2021 11:26,Chesterfield,Jonathan Rousey,"Regular Espresso - 1.50,  Speciality Tea - Peppermint - 1.30",2.80,CASH,
08/03/2021 11:26,Chesterfield,John Sanchez," Flavoured iced latte - Caramel - 2.75,  Red Label tea - 1.20, Large Latte - 2.45,  Flavoured iced latte - Caramel - 2.75",9.15,CARD,4932964511612
08/03/2021 11:27,Chesterfield,Herbert Nelson,"Regular Latte - 2.15, Regular Flavoured hot chocolate - Caramel - 2.60",4.75,CARD,355261662954964
08/03/2021 11:27,Chesterfield,Donald Rosado," Cortado - 2.05, Large Flavoured hot chocolate - Vanilla - 2.90, Large Flavoured latte - Vanilla - 2.85",7.80,CASH,
08/03/2021 11:28,Chesterfield,Edna Manley," Hot Chocolate - 1.40, Large Latte - 2.45,  Speciality Tea - Camomile - 1.30, Large Luxury hot chocolate - 2.70",7.85,CASH,
08/03/2021 11:28,Chesterfield,Kris Anderson,Large Luxury hot chocolate - 2.70,2.70,CASH,
08/03/2021 11:29,Chesterfield,David Bosio,"Large Flavoured latte - Vanilla - 2.85,  Hot Chocolate - 1.40,  Speciality Tea - Earl Grey - 1.30,  Flavoured iced latte - Vanilla - 2.75,  Speciality Tea - Green - 1.30",9.60,CARD,5347162323891928
08/03/2021 11:29,Chesterfield,Eli Nicholas, Flavoured iced latte - Vanilla - 2.75,2.75,CARD,4389987627513
08/03/2021 11:29,Chesterfield,Jennifer Mcfadden," Speciality Tea - Camomile - 1.30, Regular Latte - 2.15,  Frappes - Chocolate Cookie - 2.75, Large Flavoured hot chocolate - Caramel - 2.90, Large Flavoured latte - Vanilla - 2.85",11.95,CASH,
08/03/2021 11:30,Chesterfield,Russel Williams," Flavoured iced latte - Hazelnut - 2.75,  Smoothies - Carrot Kick - 2.00,  Iced latte - 2.35",7.10,CARD,6011416294363975
08/03/2021 11:30,Chesterfield,Thelma Zahm," Hot Chocolate - 1.40, Large Flavoured hot chocolate - Caramel - 2.90",4.30,CARD,374587264761176
08/03/2021 11:31,Chesterfield,Andrea Woodland,"Regular Latte - 2.15,  Speciality Tea - Darjeeling - 1.30, Regular Flavoured latte - Caramel - 2.55,  Frappes - Chocolate Cookie - 2.75",8.75,CARD,4227668469419
08/03/2021 11:31,Chesterfield,Alfred Maher,"Large Espresso - 1.80,  Iced americano - 2.15, Regular Flavoured hot chocolate - Caramel - 2.60",6.55,CARD,4839151366397
08/03/2021 11:32,Chesterfield,John Dunnam," Flavoured iced latte - Hazelnut - 2.75, Regular Espresso - 1.50, Large Flavoured latte - Hazelnut - 2.85, Large Americano - 2.25, Large Latte - 2.45",11.80,CASH,
08/03/2021 11:32,Chesterfield,Emily Luke," Flat white - 2.15, Large Latte - 2.45,  Glass of milk - 0.70, Large Flavoured latte - Hazelnut - 2.85,  Flavoured iced latte - Vanilla - 2.75",10.90,CARD,353676689655751
08/03/2021 11:33,Chesterfield,Ruth Bryant,"Large Espresso - 1.80,  Flavoured iced latte - Vanilla - 2.75, Large Cappuccino - 2.45",7.00,CASH,
08/03/2021 11:33,Chesterfield,Charlie Streett," Flavoured iced latte - Vanilla - 2.75,  Hot Chocolate - 1.40",4.15,CARD,5474482254117753
08/03/2021 11:34,Chesterfield,Ruben Mcglinchey,Large Americano - 2.25,2.25,CASH,
08/03/2021 11:34,Chesterfield,Lois Henderson,"Large Latte - 2.45,  Babyccino - 0.00,  Flavoured iced latte - Vanilla - 2.75",5.20,CASH,
08/03/2021 11:35,Chesterfield,Julian England,"Large Flavoured latte - Gingerbread - 2.85,  Smoothies - Glowing Greens - 2.00, Large Latte - 2.45",7.30,CASH,
08/03/2021 11:35,Chesterfield,Joseph Jenkins," Speciality Tea - Peppermint - 1.30,  Flat white - 2.15, Large Latte - 2.45, Large Flavoured latte - Gingerbread - 2.85,  Smoothies - Berry Beautiful - 2.00",10.75,CARD,379961529736916
08/03/2021 11:36,Chesterfield,Jamal Osborn," Flat white - 2.15, Large Espresso - 1.80, Large Filter coffee - 1.80,  Smoothies - Berry Beautiful - 2.00, Large Filter coffee - 1.80",9.55,CASH,
08/03/2021 11:36,Chesterfield,Steven Gonzalez," Speciality Tea - Green - 1.30,  Speciality Tea - Peppermint - 1.30,  Red Label tea - 1.20",3.80,CARD,4596486662615197
08/03/2021 11:37,Chesterfield,Marvin Brophy,"Large Flavoured latte - Caramel - 2.85,  Cortado - 2.05",4.90,CASH,
08/03/2021 11:37,Chesterfield,Maria Lynch," Babyccino - 0.00,  Speciality Tea - Green - 1.30,  Speciality Tea - Peppermint - 1.30, Large Flavoured latte - Hazelnut - 2.85",5.45,CARD,4211777759985
08/03/2021 11:38,Chesterfield,Mary Guay, Frappes - Coffee - 2.75,2.75,CASH,
08/03/2021 11:38,Chesterfield,Nancy Laverdiere,Large Chai latte - 2.60,2.60,CASH,
08/03/2021 11:39,Chesterfield,Frances Jessup," Speciality Tea - Fruit - 1.30, Large Latte - 2.45,  Flavoured iced latte - Vanilla - 2.75, Large Hot chocolate - 2.90, Large Flavoured hot chocolate - Vanilla - 2.90",12.30,CARD,373755829161916
08/03/2021 11:39,Chesterfield,Marvin Bernier, Speciality Tea - Camomile - 1.30,1.30,CASH,
08/03/2021 11:40,Chesterfield,Wayne Sanders,Large Flavoured latte - Caramel - 2.85,2.85,CARD,4525989919412546
08/03/2021 11:40,Chesterfield,James Swanberg,"Large Flavoured latte - Caramel - 2.85,  Smoothies - Berry Beautiful - 2.00, Regular Cappuccino - 2.15,  Red Label tea - 1.20,  Red Label tea - 1.20",9.40,CASH,
08/03/2021 11:41,Chesterfield,Rosella Hazard," Speciality Tea - Peppermint - 1.30,  Smoothies - Glowing Greens - 2.00,  Flavoured iced latte - Hazelnut - 2.75,  Speciality Tea - Fruit - 1.30, Regular Latte - 2.15",9.50,CARD,60116875258369110
08/03/2021 11:41,Chesterfield,Floyd Rivera,"Large Chai latte - 2.60,  Speciality Tea - Earl Grey - 1.30,  Iced americano - 2.15",6.05,CASH,
08/03/2021 11:42,Chesterfield,Henry Lesser,Large Luxury hot chocolate - 2.70,2.70,CARD,6011911488178353
08/03/2021 11:42,Chesterfield,Timothy Plemons," Frappes - Strawberries & Cream - 2.75,  Speciality Tea - Green - 1.30, Large Flavoured latte - Hazelnut - 2.85",6.90,CASH,
08/03/2021 11:43,Chesterfield,Edward Ball,Regular Chai latte - 2.30,2.30,CARD,368135456329796
08/03/2021 11:43,Chesterfield,Walter Mosier, Iced latte - 2.35,2.35,CARD,4791443366299
08/03/2021 11:44,Chesterfield,Marsha Ford," Flavoured iced latte - Vanilla - 2.75,  Speciality Tea - Fruit - 1.30, Large Flavoured hot chocolate - Caramel - 2.90",6.95,CASH,
08/03/2021 11:44,Chesterfield,Patricia Lee," Speciality Tea - Peppermint - 1.30,  Speciality Tea - Fruit - 1.30",2.60,CARD,6011552687842199
08/03/2021 11:44,Chesterfield,Stephanie Newlan," Smoothies - Glowing Greens - 2.00, Large Flavoured latte - Vanilla - 2.85",4.85,CARD,55188678182143110
08/03/2021 11:45,Chesterfield,Pearl Mangino, Flat white - 2.15,2.15,CASH,
08/03/2021 11:45,Chesterfield,Tamara Liscomb,Large Flavoured latte - Hazelnut - 2.85,2.85,CARD,4954673991158
08/03/2021 11:46,Chesterfield,Jacqueline Bode," Flavoured iced latte - Hazelnut - 2.75,  Flavoured iced latte - Hazelnut - 2.75",5.50,CASH,
08/03/2021 11:46,Chesterfield,Susan Long,"Regular Filter coffee - 1.50, Large Americano - 2.25,  Speciality Tea - Earl Grey - 1.30,  Cortado - 2.05",7.10,CASH,
08/03/2021 11:47,Chesterfield,Corinne Page,"Regular Flavoured hot chocolate - Vanilla - 2.60,  Flavoured iced latte - Vanilla - 2.75, Large Flavoured latte - Gingerbread - 2.85,  Smoothies - Berry Beautiful - 2.00,  Hot Chocolate - 1.40",11.60,CARD,4798553488323318
08/03/2021 11:47,Chesterfield,Camille Fox, Iced americano - 2.15,2.15,CASH,
08/03/2021 11:48,Chesterfield,George Delaney," Speciality Tea - Fruit - 1.30,  Iced latte - 2.35",3.65,CASH,
08/03/2021 11:48,Chesterfield,William Waterbury," Speciality Tea - Green - 1.30, Large Flavoured latte - Hazelnut - 2.85,  Frappes - Strawberries & Cream - 2.75,  Mocha - 2.30",9.20,CASH,
08/03/2021 11:49,Chesterfield,Brenda Smith, Smoothies - Carrot Kick - 2.00,2.00,CASH,
08/03/2021 11:49,Chesterfield,Trey Cabrera, Flavoured iced latte - Hazelnut - 2.75,2.75,CARD,6011164386498578
08/03/2021 11:50,Chesterfield,Teresa Rink,"Large Flavoured latte - Gingerbread - 2.85,  Flat white - 2.15, Large Hot chocolate - 2.90",7.90,CARD,374919914214324
08/03/2021 11:50,Chesterfield,Heather Eccleston,Regular Latte - 2.15,2.15,CARD,5497168746526932
08/03/2021 11:51,Chesterfield,Kenneth Fitts,"Large Flavoured latte - Vanilla - 2.85, Regular Americano - 1.95,  Flavoured iced latte - Hazelnut - 2.75",7.55,CARD,372268639315491
08/03/2021 11:51,Chesterfield,James Doyle,"Large Hot chocolate - 2.90,  Flat white - 2.15",5.05,CARD,4749481948626
08/03/2021 11:52,Chesterfield,Javier Ibarra, Smoothies - Glowing Greens - 2.00,2.00,CASH,
08/03/2021 11:52,Chesterfield,Ann Shelton,"Large Chai latte - 2.60,  Frappes - Strawberries & Cream - 2.75",5.35,CASH,
08/03/2021 11:53,Chesterfield,Salena Mateo," Flavoured iced latte - Hazelnut - 2.75,  Iced latte - 2.35",5.10,CARD,5338719484757494
08/03/2021 11:53,Chesterfield,Ashley Valdez," Frappes - Chocolate Cookie - 2.75, Large Espresso - 1.80,  Smoothies - Glowing Greens - 2.00",6.55,CARD,6011942619482133
08/03/2021 11:54,Chesterfield,Sherry Mock," Flavoured iced latte - Vanilla - 2.75, Large Flavoured latte - Gingerbread - 2.85, Large Flavoured latte - Gingerbread - 2.85",8.45,CARD,4543318365256
08/03/2021 11:54,Chesterfield,Donald Latiolais," Smoothies - Carrot Kick - 2.00,  Cortado - 2.05,  Speciality Tea - Camomile - 1.30",5.35,CARD,4389256998544135
08/03/2021 11:55,Chesterfield,Karen Pagel,Large Flavoured latte - Gingerbread - 2.85,2.85,CARD,4241545933933462
08/03/2021 11:55,Chesterfield,Ruth Hall, Speciality Tea - Darjeeling - 1.30,1.30,CASH,
08/03/2021 11:56,Chesterfield,Josie Hosler," Flavoured iced latte - Hazelnut - 2.75, Large Latte - 2.45",5.20,CARD,4734538874582152
08/03/2021 11:56,Chesterfield,Carolyn Rothenberg," Flat white - 2.15,  Speciality Tea - Peppermint - 1.30, Regular Chai latte - 2.30, Large Flavoured hot chocolate - Vanilla - 2.90,  Cortado - 2.05",10.70,CARD,52225668472845610
08/03/2021 11:57,Chesterfield,Lara Phair,"Large Flavoured latte - Hazelnut - 2.85,  Flavoured iced latte - Hazelnut - 2.75",5.60,CARD,349393588874734
08/03/2021 11:57,Chesterfield,David Saldana, Speciality Tea - Earl Grey - 1.30,1.30,CARD,6011348259948534
08/03/2021 11:58,Chesterfield,Sherlyn Lopez," Babyccino - 0.00,  Iced americano - 2.15,  Flavoured iced latte - Vanilla - 2.75,  Babyccino - 0.00,  Speciality Tea - Darjeeling - 1.30",6.20,CARD,6011178943224954
08/03/2021 11:58,Chesterfield,Bertie Orlando,"Regular Flavoured latte - Vanilla - 2.55,  Flavoured iced latte - Vanilla - 2.75,  Flavoured iced latte - Vanilla - 2.75,  Speciality Tea - Green - 1.30",9.35,CASH,
08/03/2021 11:58,Chesterfield,Eugene Mysliwiec," Babyccino - 0.00,  Flavoured iced latte - Hazelnut - 2.75,  Iced americano - 2.15",4.90,CARD,348297154556677
08/03/2021 11:59,Chesterfield,Angel Brady,"Regular Flavoured latte - Hazelnut - 2.55,  Speciality Tea - Fruit - 1.30,  Smoothies - Glowing Greens - 2.00, Large Flavoured latte - Hazelnut - 2.85",8.70,CASH,
08/03/2021 11:59,Chesterfield,Barbara Williams,"Large Chai latte - 2.60, Large Flavoured latte - Hazelnut - 2.85,  Glass of milk - 0.70, Large Flavoured hot chocolate - Vanilla - 2.90,  Smoothies - Glowing Greens - 2.00",11.05,CARD,4225499377544346
08/03/2021 12:00,Chesterfield,Ismael Loftis,Large Flavoured hot chocolate - Vanilla - 2.90,2.90,CASH,
08/03/2021 12:01,Chesterfield,Dale Hall,"Large Flavoured hot chocolate - Hazelnut - 2.90,  Iced americano - 2.15,  Iced latte - 2.35",7.40,CARD,4688689254694
08/03/2021 12:03,Chesterfield,Bertha Maki," Smoothies - Carrot Kick - 2.00, Large Flavoured hot chocolate - Hazelnut - 2.90,  Frappes - Coffee - 2.75",7.65,CASH,
08/03/2021 12:04,Chesterfield,Eugenio Tullius," Speciality Tea - Green - 1.30, Large Latte - 2.45, Regular Latte - 2.15,  Flavoured iced latte - Hazelnut - 2.75",8.65,CARD,4425732731471
08/03/2021 12:05,Chesterfield,Renee White,Large Flavoured latte - Vanilla - 2.85,2.85,CASH,
08/03/2021 12:06,Chesterfield,Mildred Postal, Hot Chocolate - 1.40,1.40,CARD,5156948762927227
08/03/2021 12:08,Chesterfield,Charlotte Holloway,Large Espresso - 1.80,1.80,CASH,
08/03/2021 12:09,Chesterfield,Leroy Vandusen,"Regular Hot chocolate - 2.20, Large Flavoured latte - Vanilla - 2.85,  Iced americano - 2.15,  Speciality Tea - Fruit - 1.30, Regular Latte - 2.15",10.65,CARD,4776299486122767
08/03/2021 12:10,Chesterfield,Richard Mcneill,Large Flavoured hot chocolate - Caramel - 2.90,2.90,CASH,
08/03/2021 12:12,Chesterfield,Jessica Humbert," Hot Chocolate - 1.40,  Red Label tea - 1.20, Large Flavoured latte - Hazelnut - 2.85, Large Latte - 2.45",7.90,CASH,
08/03/2021 12:13,Chesterfield,Dominick Smith," Smoothies - Berry Beautiful - 2.00, Large Hot chocolate - 2.90",4.90,CASH,
08/03/2021 12:14,Chesterfield,Victor Paz," Speciality Tea - English breakfast - 1.30, Regular Flavoured hot chocolate - Vanilla - 2.60,  Mocha - 2.30",6.20,CARD,344995823952946
08/03/2021 12:16,Chesterfield,Mario Hernandez," Smoothies - Glowing Greens - 2.00,  Cortado - 2.05, Regular Cappuccino - 2.15, Large Flavoured latte - Hazelnut - 2.85",9.05,CASH,
08/03/2021 12:17,Chesterfield,Stephanie Hoang,"Large Cappuccino - 2.45,  Speciality Tea - Earl Grey - 1.30, Large Latte - 2.45",6.20,CARD,5482624435627339
08/03/2021 12:18,Chesterfield,Earl Phillips,"Large Latte - 2.45, Large Hot chocolate - 2.90, Regular Flavoured hot chocolate - Caramel - 2.60",7.95,CASH,
08/03/2021 12:19,Chesterfield,Andrew Oaks,"Large Flavoured hot chocolate - Hazelnut - 2.90,  Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured latte - Hazelnut - 2.55",8.20,CARD,6011714922326921
08/03/2021 12:21,Chesterfield,Manuel Morris, Flavoured iced latte - Hazelnut - 2.75,2.75,CARD,5361612384962753
08/03/2021 12:22,Chesterfield,Sharon Smith, Speciality Tea - Darjeeling - 1.30,1.30,CARD,4732435583693879
08/03/2021 12:23,Chesterfield,Cassandra Waterman,Large Flavoured latte - Gingerbread - 2.85,2.85,CASH,
08/03/2021 12:25,Chesterfield,James Johnson,"Large Flavoured latte - Hazelnut - 2.85,  Glass of milk - 0.70, Large Latte - 2.45,  Flat white - 2.15,  Flat white - 2.15",10.30,CARD,5231746882931312
08/03/2021 12:26,Chesterfield,Christie Jenkins, Flavoured iced latte - Caramel - 2.75,2.75,CARD,4387767157331397
08/03/2021 12:27,Chesterfield,Lee Flood, Speciality Tea - Darjeeling - 1.30,1.30,CASH,
08/03/2021 12:29,Chesterfield,Thomas Zimmermann,Large Latte - 2.45,2.45,CARD,4626932364622894
08/03/2021 12:30,Chesterfield,Lester Tatar,"Regular Americano - 1.95,  Smoothies - Carrot Kick - 2.00",3.95,CARD,4911247978427893
08/03/2021 12:31,Chesterfield,Michael Lee," Flavoured iced latte - Hazelnut - 2.75,  Babyccino - 0.00, Large Flavoured hot chocolate - Vanilla - 2.90,  Iced latte - 2.35",8.00,CARD,4428779955688242
08/03/2021 12:32,Chesterfield,Otis Nason," Babyccino - 0.00,  Flavoured iced latte - Hazelnut - 2.75, Large Luxury hot chocolate - 2.70,  Frappes - Coffee - 2.75",8.20,CASH,
08/03/2021 12:34,Chesterfield,Tiffany Bushnell,"Large Cappuccino - 2.45,  Iced americano - 2.15,  Smoothies - Carrot Kick - 2.00",6.60,CASH,
08/03/2021 12:35,Chesterfield,Jesus Guerriero,"Large Cappuccino - 2.45,  Iced latte - 2.35,  Flavoured iced latte - Caramel - 2.75, Regular Flavoured latte - Caramel - 2.55",10.10,CARD,4718964266495292
08/03/2021 12:36,Chesterfield,Donald Cissell," Smoothies - Carrot Kick - 2.00,  Smoothies - Glowing Greens - 2.00,  Speciality Tea - Peppermint - 1.30,  Hot Chocolate - 1.40, Regular Filter coffee - 1.50",8.20,CARD,6011694729851158
08/03/2021 12:38,Chesterfield,Joshua Simmons,Large Luxury hot chocolate - 2.70,2.70,CARD,4927651827655632
08/03/2021 12:39,Chesterfield,Connie Charania, Hot Chocolate - 1.40,1.40,CARD,377692962263546
08/03/2021 12:40,Chesterfield,Claudia Buck," Flavoured iced latte - Hazelnut - 2.75, Large Chai latte - 2.60,  Speciality Tea - English breakfast - 1.30",6.65,CASH,
08/03/2021 12:42,Chesterfield,Courtney Lambert,Large Latte - 2.45,2.45,CASH,
08/03/2021 12:43,Chesterfield,Juanita Mcbride,"Large Cappuccino - 2.45, Large Flavoured latte - Caramel - 2.85, Large Flavoured latte - Vanilla - 2.85, Large Hot chocolate - 2.90,  Red Label tea - 1.20",12.25,CARD,341218257491122
08/03/2021 12:44,Chesterfield,Walter Kelsey, Speciality Tea - Peppermint - 1.30,1.30,CARD,4168345483319645
08/03/2021 12:45,Chesterfield,Craig Lemelin,"Regular Flavoured latte - Caramel - 2.55,  Flat white - 2.15, Large Flavoured latte - Hazelnut - 2.85,  Speciality Tea - Fruit - 1.30",8.85,CASH,
08/03/2021 12:47,Chesterfield,Nicolasa Goldstein,Large Hot chocolate - 2.90,2.90,CASH,
08/03/2021 12:48,Chesterfield,William Campbell,"Large Americano - 2.25,  Flat white - 2.15",4.40,CARD,6011549816764294
08/03/2021 12:49,Chesterfield,Vivian Sipp,Large Latte - 2.45,2.45,CARD,4661349153952
08/03/2021 12:51,Chesterfield,Richard Alsdon,"Large Cappuccino - 2.45,  Mocha - 2.30",4.75,CARD,6011888912217447
08/03/2021 12:52,Chesterfield,Joseph Weir," Flavoured iced latte - Vanilla - 2.75,  Flavoured iced latte - Vanilla - 2.75",5.50,CASH,
08/03/2021 12:53,Chesterfield,Angelica Boone, Hot Chocolate - 1.40,1.40,CARD,5541738597233121
08/03/2021 12:55,Chesterfield,Melanie Schille,"Large Flavoured latte - Vanilla - 2.85,  Red Label tea - 1.20,  Cortado - 2.05, Large Luxury hot chocolate - 2.70",8.80,CASH,
08/03/2021 12:56,Chesterfield,Nancy Chambers,"Large Flavoured latte - Vanilla - 2.85, Regular Flavoured hot chocolate - Caramel - 2.60,  Cortado - 2.05, Large Flavoured hot chocolate - Hazelnut - 2.90",10.40,CARD,5237757454188573
08/03/2021 12:57,Chesterfield,Laura Chauvin," Hot Chocolate - 1.40, Large Flavoured latte - Caramel - 2.85,  Flavoured iced latte - Hazelnut - 2.75, Large Americano - 2.25",9.25,CASH,
08/03/2021 12:58,Chesterfield,Latasha Higgins,"Large Flavoured hot chocolate - Caramel - 2.90,  Smoothies - Glowing Greens - 2.00",4.90,CARD,6011167965877443
08/03/2021 13:00,Chesterfield,Daniel Gaska,"Large Flavoured hot chocolate - Caramel - 2.90, Large Cappuccino - 2.45, Large Latte - 2.45, Large Latte - 2.45",10.25,CARD,362923287959956
08/03/2021 13:02,Chesterfield,James Venson,"Large Cappuccino - 2.45, Large Flavoured latte - Hazelnut - 2.85",5.30,CASH,
08/03/2021 13:04,Chesterfield,Thomas Crum," Cortado - 2.05, Large Latte - 2.45",4.50,CASH,
08/03/2021 13:06,Chesterfield,Jamie Barela,"Regular Flavoured latte - Hazelnut - 2.55,  Cortado - 2.05, Large Chai latte - 2.60",7.20,CARD,4991873311167
08/03/2021 13:09,Chesterfield,Bobbie Huston,"Large Latte - 2.45, Large Americano - 2.25",4.70,CARD,354186472775484
08/03/2021 13:11,Chesterfield,Sheila Hampton,"Large Flavoured latte - Gingerbread - 2.85, Regular Espresso - 1.50,  Cortado - 2.05,  Flavoured iced latte - Caramel - 2.75",9.15,CARD,4741612937526596
08/03/2021 13:13,Chesterfield,Kathleen Beckham," Flavoured iced latte - Vanilla - 2.75, Large Flavoured latte - Caramel - 2.85, Large Luxury hot chocolate - 2.70,  Frappes - Coffee - 2.75",11.05,CARD,6011758956173659
08/03/2021 13:15,Chesterfield,Corey Morris,"Large Chai latte - 2.60, Regular Cappuccino - 2.15,  Frappes - Strawberries & Cream - 2.75, Large Flavoured hot chocolate - Hazelnut - 2.90, Large Flavoured latte - Caramel - 2.85",13.25,CARD,4339464375743384
08/03/2021 13:17,Chesterfield,Lelia Vega,"Large Flavoured latte - Vanilla - 2.85,  Speciality Tea - English breakfast - 1.30,  Cortado - 2.05,  Flavoured iced latte - Vanilla - 2.75,  Frappes - Chocolate Cookie - 2.75",11.70,CARD,3755131787571910
08/03/2021 13:20,Chesterfield,Bret Allen," Speciality Tea - Earl Grey - 1.30,  Speciality Tea - Peppermint - 1.30, Large Flavoured latte - Gingerbread - 2.85,  Smoothies - Glowing Greens - 2.00, Regular Espresso - 1.50",8.95,CARD,4712294258583
08/03/2021 13:22,Chesterfield,Jenna Hoover,"Large Flavoured hot chocolate - Caramel - 2.90,  Flavoured iced latte - Hazelnut - 2.75,  Frappes - Coffee - 2.75",8.40,CARD,4828514158971
08/03/2021 13:24,Chesterfield,Nicolas Wiggins,"Large Flavoured latte - Vanilla - 2.85,  Frappes - Strawberries & Cream - 2.75",5.60,CARD,5525795835535352
08/03/2021 13:26,Chesterfield,Adriane Stewart,"Regular Flavoured latte - Gingerbread - 2.55,  Hot Chocolate - 1.40, Regular Luxury hot chocolate - 2.40, Large Flavoured latte - Gingerbread - 2.85",9.20,CARD,5444417289219163
08/03/2021 13:29,Chesterfield,Trish Johnson," Smoothies - Glowing Greens - 2.00,  Speciality Tea - Camomile - 1.30,  Flavoured iced latte - Vanilla - 2.75,  Flavoured iced latte - Caramel - 2.75,  Flat white - 2.15",10.95,CASH,
08/03/2021 13:31,Chesterfield,Holly Jenkins, Babyccino - 0.00,0.00,CASH,
08/03/2021 13:33,Chesterfield,Ann Gannon," Speciality Tea - Darjeeling - 1.30,  Speciality Tea - Fruit - 1.30, Large Filter coffee - 1.80, Large Flavoured latte - Vanilla - 2.85,  Iced latte - 2.35",9.60,CARD,4887777578838
08/03/2021 13:35,Chesterfield,James Soto,"Large Flavoured latte - Hazelnut - 2.85,  Speciality Tea - English breakfast - 1.30,  Red Label tea - 1.20,  Flat white - 2.15",7.50,CARD,4873275745236
08/03/2021 13:37,Chesterfield,Scott Jackson,"Large Hot chocolate - 2.90,  Cortado - 2.05, Large Flavoured latte - Hazelnut - 2.85,  Speciality Tea - Peppermint - 1.30",9.10,CASH,
08/03/2021 13:40,Chesterfield,Leda Washington,Large Latte - 2.45,2.45,CASH,
08/03/2021 13:42,Chesterfield,Phyllis Spurgeon," Flavoured iced latte - Vanilla - 2.75,  Smoothies - Carrot Kick - 2.00, Large Flavoured latte - Hazelnut - 2.85",7.60,CASH,
08/03/2021 13:44,Chesterfield,William Rivera,Regular Flavoured latte - Hazelnut - 2.55,2.55,CASH,
08/03/2021 13:46,Chesterfield,Judith Emig," Glass of milk - 0.70,  Smoothies - Carrot Kick - 2.00,  Hot Chocolate - 1.40",4.10,CASH,
08/03/2021 13:49,Chesterfield,Alyssa Meadows," Speciality Tea - Green - 1.30, Large Latte - 2.45, Large Flavoured latte - Hazelnut - 2.85, Regular Filter coffee - 1.50,  Flavoured iced latte - Vanilla - 2.75",10.85,CARD,5275173378462198
08/03/2021 13:51,Chesterfield,Colleen Johnson,"Large Latte - 2.45, Regular Flavoured latte - Hazelnut - 2.55",5.00,CASH,
